kind,file,line,name,verdict,reason,flag,fire_route,in_param_manifest
field,src/composing/analysis/joint/jointnotationproducer.h,98,segment,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationproducer.h,99,slice,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,59,tableArtifacts,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,60,weightVectorIdentity,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,61,decoderVersion,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,62,corpusGitHash,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,69,eventIndex,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,70,bassPc,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,71,role,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,72,spellingLof,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,80,startTick,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,81,tonicPc,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,82,isMajor,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,83,key,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,84,classKey,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,85,target,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,86,rootPc,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,89,keySignatureFifths,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,90,rootSpellingLof,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,92,members,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,94,memberPcs,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,96,chordSymbol,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,97,romanNumeral,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,98,diatonicToKey,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,99,bassPerEvent,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,100,augSixthSubType,PUBLISHED,published on the §3 notation output surface but UNCONSUMED outside joint/ (declared dormancy — named future consumer: the presentation layer),published-unconsumed,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,112,pcOffset,PUBLISHED,published on the §3 notation output surface but UNCONSUMED outside joint/ (declared dormancy — named future consumer: the presentation layer),published-unconsumed,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,113,notatedLofOffset,PUBLISHED,published on the §3 notation output surface but UNCONSUMED outside joint/ (declared dormancy — named future consumer: the presentation layer),published-unconsumed,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,115,durationTicks,PUBLISHED,published on the §3 notation output surface but UNCONSUMED outside joint/ (declared dormancy — named future consumer: the presentation layer),published-unconsumed,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,116,onsetCount,PUBLISHED,published on the §3 notation output surface but UNCONSUMED outside joint/ (declared dormancy — named future consumer: the presentation layer),published-unconsumed,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,120,degree,PUBLISHED,published on the §3 notation output surface but UNCONSUMED outside joint/ (declared dormancy — named future consumer: the presentation layer),published-unconsumed,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,121,inflections,PUBLISHED,published on the §3 notation output surface but UNCONSUMED outside joint/ (declared dormancy — named future consumer: the presentation layer),published-unconsumed,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,126,startTick,PUBLISHED,published on the §3 notation output surface but UNCONSUMED outside joint/ (declared dormancy — named future consumer: the presentation layer),published-unconsumed,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,127,tonicPc,PUBLISHED,published on the §3 notation output surface but UNCONSUMED outside joint/ (declared dormancy — named future consumer: the presentation layer),published-unconsumed,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,128,isMajor,PUBLISHED,published on the §3 notation output surface but UNCONSUMED outside joint/ (declared dormancy — named future consumer: the presentation layer),published-unconsumed,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,129,degrees,PUBLISHED,published on the §3 notation output surface but UNCONSUMED outside joint/ (declared dormancy — named future consumer: the presentation layer),published-unconsumed,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,134,stem,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,137,spanStartTick,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,138,sigFifths,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,139,declaredMode,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,143,provenance,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,146,segments,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,149,slices,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationrecord.h,152,modalReading,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointprimitives.h,84,role,SURVIVES,internal decode/table/value-type state of the surviving module,,n/a:structural (route-A:tests exercises the reader),no
