file,line,kind,value,func,population,verdict_class,verdict,in_param_manifest,assumes,publishes,consumes,edge_cases,finding,note
src/composing/analysis/types/analysistypes.h,191,literal,0.30,<file-scope>,LIVE,constant,ESTABLISHED,yes-row,n/a (a default value / optimizer bound in a value type),the compile-time default consumed by the analyzer/competition pipeline,analyzeChord + the competition pipeline (use-site dispositioned in the oracle session),default member-initializer; bounds() supplies optimizer range,,ChordAnalyzerPreferences scoring default or bounds() optimizer range; fit-status per parameter is recorded in param_manifest.json; the USE-site disposition belongs to the oracle session.
src/composing/analysis/types/analysistypes.h,196,field,tpcConsistencyBonusPerTone,,LIVE,derived-fact,PUBLISHED,yes-row,n/a (a value-type member),a value that crosses the L1.5/L3/L4 boundaries (pure-relocation leaf),"chord analyzer, key analyzer, engraving bridge, region/section pipeline",default member-initializer stated in-struct,,cross-layer value-type field in the pure-relocation types leaf.
src/composing/analysis/types/analysistypes.h,196,literal,0.20,<file-scope>,LIVE,constant,ESTABLISHED,yes-row,n/a (a default value / optimizer bound in a value type),the compile-time default consumed by the analyzer/competition pipeline,analyzeChord + the competition pipeline (use-site dispositioned in the oracle session),default member-initializer; bounds() supplies optimizer range,,ChordAnalyzerPreferences scoring default or bounds() optimizer range; fit-status per parameter is recorded in param_manifest.json; the USE-site disposition belongs to the oracle session.
src/composing/analysis/types/analysistypes.h,200,field,rootContinuityBonus,,LIVE,derived-fact,PUBLISHED,yes-row,n/a (a value-type member),a value that crosses the L1.5/L3/L4 boundaries (pure-relocation leaf),"chord analyzer, key analyzer, engraving bridge, region/section pipeline",default member-initializer stated in-struct,,cross-layer value-type field in the pure-relocation types leaf.
src/composing/analysis/types/analysistypes.h,200,literal,0.40,<file-scope>,LIVE,constant,ESTABLISHED,yes-row,n/a (a default value / optimizer bound in a value type),the compile-time default consumed by the analyzer/competition pipeline,analyzeChord + the competition pipeline (use-site dispositioned in the oracle session),default member-initializer; bounds() supplies optimizer range,,ChordAnalyzerPreferences scoring default or bounds() optimizer range; fit-status per parameter is recorded in param_manifest.json; the USE-site disposition belongs to the oracle session.
src/composing/analysis/types/analysistypes.h,207,field,resolutionBonus,,LIVE,derived-fact,PUBLISHED,yes-row,n/a (a value-type member),a value that crosses the L1.5/L3/L4 boundaries (pure-relocation leaf),"chord analyzer, key analyzer, engraving bridge, region/section pipeline",default member-initializer stated in-struct,,cross-layer value-type field in the pure-relocation types leaf.
src/composing/analysis/types/analysistypes.h,207,literal,0.35,<file-scope>,LIVE,constant,ESTABLISHED,yes-row,n/a (a default value / optimizer bound in a value type),the compile-time default consumed by the analyzer/competition pipeline,analyzeChord + the competition pipeline (use-site dispositioned in the oracle session),default member-initializer; bounds() supplies optimizer range,,ChordAnalyzerPreferences scoring default or bounds() optimizer range; fit-status per parameter is recorded in param_manifest.json; the USE-site disposition belongs to the oracle session.
src/composing/analysis/types/analysistypes.h,226,field,stepwiseBassInversionBonus,,LIVE,derived-fact,PUBLISHED,yes-row,n/a (a value-type member),a value that crosses the L1.5/L3/L4 boundaries (pure-relocation leaf),"chord analyzer, key analyzer, engraving bridge, region/section pipeline",default member-initializer stated in-struct,,cross-layer value-type field in the pure-relocation types leaf.
src/composing/analysis/types/analysistypes.h,226,literal,0.5,<file-scope>,LIVE,constant,ESTABLISHED,yes-row,n/a (a default value / optimizer bound in a value type),the compile-time default consumed by the analyzer/competition pipeline,analyzeChord + the competition pipeline (use-site dispositioned in the oracle session),default member-initializer; bounds() supplies optimizer range,,ChordAnalyzerPreferences scoring default or bounds() optimizer range; fit-status per parameter is recorded in param_manifest.json; the USE-site disposition belongs to the oracle session.
src/composing/analysis/types/analysistypes.h,235,field,stepwiseBassLookaheadBonus,,LIVE,derived-fact,PUBLISHED,yes-row,n/a (a value-type member),a value that crosses the L1.5/L3/L4 boundaries (pure-relocation leaf),"chord analyzer, key analyzer, engraving bridge, region/section pipeline",default member-initializer stated in-struct,,cross-layer value-type field in the pure-relocation types leaf.
src/composing/analysis/types/analysistypes.h,235,literal,0.5,<file-scope>,LIVE,constant,ESTABLISHED,yes-row,n/a (a default value / optimizer bound in a value type),the compile-time default consumed by the analyzer/competition pipeline,analyzeChord + the competition pipeline (use-site dispositioned in the oracle session),default member-initializer; bounds() supplies optimizer range,,ChordAnalyzerPreferences scoring default or bounds() optimizer range; fit-status per parameter is recorded in param_manifest.json; the USE-site disposition belongs to the oracle session.
src/composing/analysis/types/analysistypes.h,243,field,completeTriadInversionBonus,,LIVE,derived-fact,PUBLISHED,yes-row,n/a (a value-type member),a value that crosses the L1.5/L3/L4 boundaries (pure-relocation leaf),"chord analyzer, key analyzer, engraving bridge, region/section pipeline",default member-initializer stated in-struct,,cross-layer value-type field in the pure-relocation types leaf.
src/composing/analysis/types/analysistypes.h,243,literal,0.45,<file-scope>,LIVE,constant,ESTABLISHED,yes-row,n/a (a default value / optimizer bound in a value type),the compile-time default consumed by the analyzer/competition pipeline,analyzeChord + the competition pipeline (use-site dispositioned in the oracle session),default member-initializer; bounds() supplies optimizer range,,ChordAnalyzerPreferences scoring default or bounds() optimizer range; fit-status per parameter is recorded in param_manifest.json; the USE-site disposition belongs to the oracle session.
src/composing/analysis/types/analysistypes.h,252,field,sameRootInversionBonus,,LIVE,derived-fact,PUBLISHED,yes-row,n/a (a value-type member),a value that crosses the L1.5/L3/L4 boundaries (pure-relocation leaf),"chord analyzer, key analyzer, engraving bridge, region/section pipeline",default member-initializer stated in-struct,,cross-layer value-type field in the pure-relocation types leaf.
src/composing/analysis/types/analysistypes.h,252,literal,0.4,<file-scope>,LIVE,constant,ESTABLISHED,yes-row,n/a (a default value / optimizer bound in a value type),the compile-time default consumed by the analyzer/competition pipeline,analyzeChord + the competition pipeline (use-site dispositioned in the oracle session),default member-initializer; bounds() supplies optimizer range,,ChordAnalyzerPreferences scoring default or bounds() optimizer range; fit-status per parameter is recorded in param_manifest.json; the USE-site disposition belongs to the oracle session.
src/composing/analysis/types/analysistypes.h,268,field,maxTotalInversionContextBonus,,LIVE,constant,ESTABLISHED,yes-row,n/a (a value-type member),a value that crosses the L1.5/L3/L4 boundaries (pure-relocation leaf),"chord analyzer, key analyzer, engraving bridge, region/section pipeline",default member-initializer stated in-struct,,"Default 2.0; the four feeding bonuses sum to <=1.85 (Baroque/Default) or 0.75 (Jazz), so std::min never binds. Documented-inert safety cap; consumer is fn::inversionContextBonus (oracle session). In param_manifest. Not a finding (documented)."
src/composing/analysis/types/analysistypes.h,268,literal,2.0,<file-scope>,LIVE,constant,ESTABLISHED,yes-row,n/a (a default value / optimizer bound in a value type),the compile-time default consumed by the analyzer/competition pipeline,analyzeChord + the competition pipeline (use-site dispositioned in the oracle session),default member-initializer; bounds() supplies optimizer range,note: maxTotalInversionContextBonus is a documented-inert cap (never clamps at current values),"Default 2.0; the four feeding bonuses sum to <=1.85 (Baroque/Default) or 0.75 (Jazz), so std::min never binds. Documented-inert safety cap; consumer is fn::inversionContextBonus (oracle session). In param_manifest. Not a finding (documented)."
src/composing/analysis/types/analysistypes.h,293,field,inversionSuspicionMargin,,LIVE,derived-fact,PUBLISHED,yes-row,n/a (a value-type member),a value that crosses the L1.5/L3/L4 boundaries (pure-relocation leaf),"chord analyzer, key analyzer, engraving bridge, region/section pipeline",default member-initializer stated in-struct,,cross-layer value-type field in the pure-relocation types leaf.
src/composing/analysis/types/analysistypes.h,293,literal,0.70,<file-scope>,LIVE,constant,ESTABLISHED,yes-row,n/a (a default value / optimizer bound in a value type),the compile-time default consumed by the analyzer/competition pipeline,analyzeChord + the competition pipeline (use-site dispositioned in the oracle session),default member-initializer; bounds() supplies optimizer range,,ChordAnalyzerPreferences scoring default or bounds() optimizer range; fit-status per parameter is recorded in param_manifest.json; the USE-site disposition belongs to the oracle session.
src/composing/analysis/types/analysistypes.h,298,field,inversionBonusReduction,,LIVE,derived-fact,PUBLISHED,yes-row,n/a (a value-type member),a value that crosses the L1.5/L3/L4 boundaries (pure-relocation leaf),"chord analyzer, key analyzer, engraving bridge, region/section pipeline",default member-initializer stated in-struct,,cross-layer value-type field in the pure-relocation types leaf.
src/composing/analysis/types/analysistypes.h,298,literal,0.0,<file-scope>,LIVE,constant,ESTABLISHED,yes-row,n/a (a default value / optimizer bound in a value type),the compile-time default consumed by the analyzer/competition pipeline,analyzeChord + the competition pipeline (use-site dispositioned in the oracle session),default member-initializer; bounds() supplies optimizer range,,ChordAnalyzerPreferences scoring default or bounds() optimizer range; fit-status per parameter is recorded in param_manifest.json; the USE-site disposition belongs to the oracle session.
src/composing/analysis/types/analysistypes.h,308,field,preferMinorOverMajorAdd6,,LIVE,derived-fact,PUBLISHED,yes-row,n/a (a value-type member),a value that crosses the L1.5/L3/L4 boundaries (pure-relocation leaf),"chord analyzer, key analyzer, engraving bridge, region/section pipeline",default member-initializer stated in-struct,,cross-layer value-type field in the pure-relocation types leaf.
src/composing/analysis/types/analysistypes.h,319,field,harmonicBoundaryJaccardThreshold,,LIVE,derived-fact,PUBLISHED,yes-row,n/a (a value-type member),a value that crosses the L1.5/L3/L4 boundaries (pure-relocation leaf),"chord analyzer, key analyzer, engraving bridge, region/section pipeline",default member-initializer stated in-struct,,cross-layer value-type field in the pure-relocation types leaf.
src/composing/analysis/types/analysistypes.h,319,literal,0.6,<file-scope>,LIVE,constant,ESTABLISHED,yes-row,n/a (a default value / optimizer bound in a value type),the compile-time default consumed by the analyzer/competition pipeline,analyzeChord + the competition pipeline (use-site dispositioned in the oracle session),default member-initializer; bounds() supplies optimizer range,,ChordAnalyzerPreferences scoring default or bounds() optimizer range; fit-status per parameter is recorded in param_manifest.json; the USE-site disposition belongs to the oracle session.
src/composing/analysis/types/analysistypes.h,325,field,pedalTailWeightMultiplier,,LIVE,derived-fact,PUBLISHED,yes-row,n/a (a value-type member),a value that crosses the L1.5/L3/L4 boundaries (pure-relocation leaf),"chord analyzer, key analyzer, engraving bridge, region/section pipeline",default member-initializer stated in-struct,,cross-layer value-type field in the pure-relocation types leaf.
src/composing/analysis/types/analysistypes.h,325,literal,0.3,<file-scope>,LIVE,constant,ESTABLISHED,yes-row,n/a (a default value / optimizer bound in a value type),the compile-time default consumed by the analyzer/competition pipeline,analyzeChord + the competition pipeline (use-site dispositioned in the oracle session),default member-initializer; bounds() supplies optimizer range,,ChordAnalyzerPreferences scoring default or bounds() optimizer range; fit-status per parameter is recorded in param_manifest.json; the USE-site disposition belongs to the oracle session.
src/composing/analysis/types/analysistypes.h,332,field,bassPassingToneMinWeightFraction,,LIVE,derived-fact,PUBLISHED,yes-row,n/a (a value-type member),a value that crosses the L1.5/L3/L4 boundaries (pure-relocation leaf),"chord analyzer, key analyzer, engraving bridge, region/section pipeline",default member-initializer stated in-struct,,cross-layer value-type field in the pure-relocation types leaf.
src/composing/analysis/types/analysistypes.h,332,literal,0.05,<file-scope>,LIVE,constant,ESTABLISHED,yes-row,n/a (a default value / optimizer bound in a value type),the compile-time default consumed by the analyzer/competition pipeline,analyzeChord + the competition pipeline (use-site dispositioned in the oracle session),default member-initializer; bounds() supplies optimizer range,,ChordAnalyzerPreferences scoring default or bounds() optimizer range; fit-status per parameter is recorded in param_manifest.json; the USE-site disposition belongs to the oracle session.
